CODREG;CODDEP;CODARR;CODCAN;COM;PMUN;PCAP;PTOT
53;22;01;08;Les Champs-Géraux;1036;15;1051
53;22;01;02;La Chapelle-Blanche;210;4;214
53;22;02;03;La Chapelle-Neuve;386;4;390
53;22;04;09;La Chèze;554;27;581
53;22;02;03;Coadout;582;9;591
53;22;03;01;Coatascorn;263;3;266
53;22;03;27;Coatréven;495;15;510
53;22;04;09;CoÃ«tlogon;211;5;216
53;22;04;06;CoÃ«tmieux;1781;50;1831
53;22;02;15;Cohiniac;345;7;352
53;22;04;16;Le Mené;6396;115;6511
53;22;04;10;Corlay;934;18;952
53;22;01;14;Corseul;2197;47;2244
53;22;01;14;Créhen;1629;44;1673
53;22;01;04;Dinan;14407;587;14994
53;22;02;03;Duault;370;7;377
53;22;04;02;Eréac;682;13;695
53;22;04;17;Erquy;3922;92;4014
53;22;04;22;Binic-Etables-sur-Mer;6934;215;7149
53;22;01;08;Evran;1757;26;1783
53;22;02;22;Le FaouÃ«t;399;12;411
53;22;04;15;Le FÅ“il;1412;40;1452
53;22;04;10;Gausson;605;19;624
53;22;02;23;Glomel;1363;40;1403
53;22;04;02;Gomené;544;10;554
53;22;02;22;Gommenec'h;555;9;564
53;22;02;23;Gouarec;948;30;978
53;22;02;05;Goudelin;1729;36;1765
53;22;02;05;Grâces;2545;59;2604
53;22;04;10;Grâce-Uzel;430;8;438
53;22;01;02;Guenroc;217;5;222
53;22;02;05;Guingamp;7069;553;7622
53;22;01;02;Guitté;714;9;723
53;22;02;03;Gurunhuel;407;9;416
53;22;04;15;La Harmoye;375;16;391
53;22;04;10;Le Haut-Corlay;644;17;661
53;22;04;10;Hémonstoir;720;7;727
53;22;04;17;Hénanbihen;1325;36;1361
53;22;04;06;Hénansal;1195;15;1210
53;22;04;13;Hénon;2268;36;2304
53;22;04;26;Hillion;4183;97;4280
53;22;01;08;Le Hinglé;906;32;938
53;22;04;02;Illifaut;679;12;691
53;22;04;16;Jugon-les-Lacs - Commune nouvelle;2520;51;2571
53;22;03;27;Kerbors;289;8;297
53;22;02;11;Kerfot;658;12;670
53;22;02;23;Kergrist-MoÃ«lou;653;25;678
53;22;02;03;Kerien;253;3;256
53;22;03;12;Kermaria-Sulard;1067;20;1087
53;22;02;01;Kermoroc'h;442;9;451
53;22;02;03;Kerpert;269;3;272
53;22;04;89;Lamballe-Armor;16688;470;17158
53;22;01;19;Lancieux;1558;63;1621
53;22;02;01;LandebaÃ«ron;180;10;190
53;22;01;14;Landébia;459;3;462
53;22;01;14;La Landec;726;18;744
53;22;04;06;Landéhen;1425;34;1459
53;22;04;15;Lanfains;1098;17;1115
53;22;03;27;Langoat;1133;25;1158
53;22;01;19;Langrolay-sur-Rance;958;39;997
53;22;01;14;Languédias;526;28;554
53;22;01;14;Languenan;1146;23;1169
53;22;04;26;Langueux;7801;263;8064
53;22;02;23;Bon Repos sur Blavet;1256;39;1295
53;22;02;11;Lanleff;122;2;124
53;22;02;11;Lanloup;210;5;215
53;22;03;27;Lanmérin;601;12;613
53;22;03;27;Lanmodez;404;7;411
53;22;02;22;Lannebert;437;5;442
53;22;03;07;Lannion;20210;936;21146
53;22;04;02;Lanrelas;847;17;864
53;22;02;23;Lanrivain;441;16;457
53;22;02;15;Lanrodec;1351;23;1374
53;22;04;22;Lantic;1716;33;1749
53;22;01;08;Lanvallay;4195;96;4291
53;22;03;20;Lanvellec;591;10;601
53;22;02;22;Lanvollon;1780;29;1809
53;22;04;02;Laurenan;735;12;747
53;22;02;23;LescouÃ«t-Gouarec;218;8;226
53;22;04;15;Le Leslay;158;1;159
53;22;03;27;Lézardrieux;1480;38;1518
53;22;02;23;Locarn;410;15;425
53;22;02;03;Loc-Envel;67;3;70
53;22;03;20;Loguivy-Plougras;813;13;826
53;22;02;03;Lohuec;252;4;256
53;22;04;02;LoscouÃ«t-sur-Meu;626;15;641
53;22;03;12;Louannec;3077;117;3194
53;22;02;03;Louargat;2329;45;2374
53;22;04;09;Loudéac;9605;384;9989
53;22;02;23;MaÃ«l-Carhaix;1469;30;1499
53;22;02;03;MaÃ«l-Pestivien;360;5;365
53;22;02;03;Magoar;89;1;90
53;22;04;06;La Malhoure;598;16;614
53;22;03;01;Mantallot;237;6;243
53;22;01;17;Matignon;1697;23;1720
53;22;04;21;La Méaugon;1326;34;1360
53;22;01;02;Mégrit;836;11;847
53;22;02;23;Mellionnec;391;17;408
53;22;04;02;Merdrignac;2937;230;3167
53;22;04;02;Mérillac;234;4;238
53;22;04;10;Merléac;431;17;448
53;22;02;05;Le Merzer;947;27;974
53;22;03;27;Minihy-Tréguier;1262;41;1303
53;22;04;13;Moncontour;790;17;807
53;22;04;10;La Motte;2141;32;2173
53;22;02;03;Moustéru;649;15;664
53;22;02;23;Le Moustoir;670;17;687
53;22;04;10;Guerlédan;2439;64;2503
53;22;04;06;Noyal;946;18;964
53;22;02;05;Pabu;2748;107;2855
53;22;02;11;Paimpol;7179;335;7514
53;22;02;23;Paule;691;20;711
53;22;02;01;Pédernec;1839;26;1865
53;22;04;16;Penguily;607;19;626
53;22;03;27;Penvénan;2494;63;2557
53;22;03;12;Perros-Guirec;7089;196;7285
53;22;02;23;Peumerit-Quintin;173;4;177
53;22;04;15;Plaine-Haute;1633;34;1667
53;22;04;13;Plaintel;4441;91;4532
53;22;01;14;PlancoÃ«t;2981;54;3035
53;22;01;17;Pléboulle;869;5;874
53;22;04;16;Plédéliac;1464;20;1484
53;22;04;21;Plédran;6839;111;6950
53;22;02;22;Pléguien;1353;29;1382
53;22;02;11;Pléhédel;1325;34;1359
53;22;01;17;Fréhel;1602;27;1629
53;22;01;14;Plélan-le-Petit;1901;31;1932
53;22;02;23;Plélauff;629;27;656
53;22;02;15;Plélo;3242;75;3317
53;22;04;09;Plémet;3697;126;3823
53;22;04;13;Plémy;1587;30;1617
53;22;04;16;Plénée-Jugon;2429;73;2502
53;22;04;17;Pléneuf-Val-André;4083;129;4212
53;22;04;18;Plérin;14309;487;14796
53;22;02;15;Plerneuf;1090;10;1100
53;22;02;03;Plésidy;580;10;590
53;22;01;19;Pleslin-Trigavou;3775;76;3851
53;22;04;16;Plestan;1617;25;1642
53;22;03;20;Plestin-les-Grèves;3620;98;3718
53;22;03;27;Pleubian;2298;42;2340
53;22;03;27;Pleudaniel;936;21;957
53;22;01;08;Pleudihen-sur-Rance;2968;80;3048
53;22;03;12;Pleumeur-Bodou;3857;165;4022
53;22;03;27;Pleumeur-Gautier;1197;19;1216
53;22;01;14;Pléven;593;11;604
53;22;01;17;Plévenon;754;13;767
53;22;02;23;Plévin;754;15;769
53;22;04;13;PlÅ“uc-L'Hermitage;4103;77;4180
53;22;02;01;PloÃ«zal;1232;20;1252
53;22;01;14;Plorec-sur-Arguenon;417;3;420
53;22;02;15;Châtelaudren-Plouagat;3916;55;3971
53;22;03;20;Plouaret;2176;45;2221
53;22;01;08;Plouasne;1711;33;1744
53;22;01;19;Beaussais-sur-Mer;3757;63;3820
53;22;02;11;Ploubazlanec;3039;125;3164
53;22;03;20;Ploubezre;3687;117;3804
53;22;02;01;PlouÃ«c-du-Trieux;1140;33;1173
53;22;01;19;PlouÃ«r-sur-Rance;3551;108;3659
53;22;02;11;Plouézec;3140;56;3196
53;22;04;21;Ploufragan;11383;356;11739
53;22;02;03;Plougonver;731;12;743
53;22;03;20;Plougras;408;14;422
53;22;03;27;Plougrescant;1166;36;1202
53;22;04;10;Plouguenast-Langast;2448;59;2507
53;22;02;23;Plouguernével;1643;53;1696
53;22;03;27;Plouguiel;1733;37;1770
53;22;02;22;Plouha;4541;88;4629
53;22;02;05;Plouisy;1989;268;2257
53;22;03;07;Ploulec'h;1579;57;1636
53;22;02;05;Ploumagoar;5409;113;5522
53;22;03;20;Ploumilliau;2464;57;2521
53;22;03;20;Plounérin;776;11;787
53;22;03;20;Plounévez-MoÃ«dec;1462;29;1491
53;22;02;23;Plounévez-Quintin;1071;25;1096
53;22;02;03;Plourac'h;317;4;321
53;22;04;22;Plourhan;1991;39;2030
53;22;02;11;Plourivo;2263;55;2318
53;22;02;15;Plouvara;1160;22;1182
53;22;03;20;Plouzélambre;237;4;241
53;22;02;22;Pludual;715;7;722
53;22;01;14;Pluduno;2188;65;2253
53;22;03;20;Plufur;531;12;543
53;22;01;02;Plumaudan;1333;37;1370
53;22;01;02;Plumaugat;1077;15;1092
53;22;04;09;Plumieux;1024;30;1054
53;22;04;17;Plurien;1559;23;1582
53;22;02;03;Plusquellec;539;17;556
53;22;04;10;Plussulien;484;18;502
53;22;03;01;Pluzunet;966;14;980
53;22;04;06;Pommeret;2103;32;2135
53;22;02;05;Pommerit-le-Vicomte;1807;37;1844
53;22;02;03;Pont-Melvez;611;10;621
53;22;02;01;Pontrieux;1009;25;1034
53;22;04;18;Pordic;7300;208;7508
53;22;03;01;Prat;1117;22;1139
53;22;04;09;La Prénessaye;879;21;900
53;22;02;01;Quemper-Guézennec;1078;26;1104
53;22;03;01;Quemperven;381;8;389
53;22;04;13;Quessoy;3856;225;4081
53;22;01;04;Quévert;3976;111;4087
53;22;04;10;Le Quillio;556;7;563
53;22;04;06;Quintenic;362;11;373
53;22;04;15;Quintin;2867;200;3067
53;22;01;08;Le Quiou;333;3;336
53;22;03;27;La Roche-Jaudy;2713;576;3289
53;22;03;07;Rospez;1763;56;1819
53;22;02;23;Rostrenen;3056;324;3380
53;22;04;02;Rouillac;392;3;395
53;22;01;17;Ruca;600;10;610
53;22;02;01;Runan;250;6;256
53;22;02;03;Saint-Adrien;353;7;360
53;22;02;05;Saint-Agathon;2289;53;2342
53;22;04;17;Saint-Alban;2176;32;2208
53;22;01;08;Saint-André-des-Eaux;372;6;378
53;22;04;09;Saint-Barnabé;1238;25;1263
53;22;04;15;Saint-Bihy;269;0;269
53;22;04;15;Saint-Brandan;2309;49;2358
53;22;04;99;Saint-Brieuc;43605;1494;45099
53;22;04;10;Saint-Caradec;1119;37;1156
53;22;01;08;Saint-Carné;1051;36;1087
53;22;04;13;Saint-Carreuc;1519;25;1544
53;22;01;17;Saint-Cast-le-Guildo;3308;77;3385
53;22;02;01;Saint-Clet;877;26;903
53;22;02;23;Saint-Connan;290;9;299
53;22;04;10;Saint-Connec;258;8;266
53;22;04;17;Saint-Denoual;474;14;488
53;22;04;21;Saint-Donan;1453;36;1489
53;22;04;09;Saint-Etienne-du-Gué-de-l'Isle;351;6;357
53;22;02;15;Saint-Fiacre;213;1;214
53;22;04;15;Saint-Gildas;251;8;259
53;22;02;22;Saint-Gilles-les-Bois;408;13;421
53;22;02;23;Saint-Gilles-Pligeaux;305;6;311
53;22;04;10;Saint-Gilles-Vieux-Marché;358;8;366
53;22;04;16;Saint-Glen;646;11;657
53;22;01;08;Saint-Hélen;1512;43;1555
53;22;04;10;Saint-Hervé;392;9;401
53;22;01;14;Saint-Jacut-de-la-Mer;911;19;930
53;22;02;15;Saint-Jean-Kerdaniel;650;9;659
53;22;01;02;Saint-Jouan-de-l'Isle;495;5;500
53;22;01;08;Saint-Judoce;555;14;569
53;22;04;21;Saint-Julien;2029;50;2079
53;22;01;08;Saint-Juvat;646;18;664
53;22;04;02;Saint-Launeuc;195;4;199
53;22;02;01;Saint-Laurent;468;15;483
53;22;01;14;Saint-Lormel;874;35;909
53;22;01;02;Saint-Maden;226;8;234
53;22;04;10;Saint-Martin-des-Prés;306;11;317
53;22;04;09;Saint-Maudan;403;7;410
53;22;01;14;Saint-Maudez;284;11;295
53;22;04;10;Saint-Mayeux;469;11;480
53;22;01;14;Saint-Méloir-des-Bois;265;2;267
53;22;01;14;Saint-Michel-de-Plélan;307;8;315
53;22;03;20;Saint-Michel-en-Grève;456;13;469
53;22;02;03;Saint-Nicodème;168;3;171
53;22;02;23;Saint-Nicolas-du-Pélem;1594;45;1639
53;22;02;15;Saint-Péver;387;8;395
53;22;01;17;Saint-Pôtan;815;13;828
53;22;03;12;Saint-Quay-Perros;1290;55;1345
53;22;04;22;Saint-Quay-Portrieux;3121;222;3343
53;22;04;06;Saint-Rieul;546;5;551
53;22;01;19;Saint-Samson-sur-Rance;1637;27;1664
53;22;02;03;Saint-Servais;408;6;414
53;22;04;10;Saint-Thélo;395;12;407
53;22;02;23;Sainte-Tréphine;185;2;187
53;22;04;16;Saint-TrimoÃ«l;521;9;530
53;22;04;02;Saint-Vran;761;29;790
53;22;02;23;Saint-Igeaux;127;7;134
53;22;02;03;Senven-Léhart;236;0;236
53;22;04;02;Sévignac;1107;25;1132
53;22;02;01;Squiffiec;760;26;786
53;22;01;19;Taden;2524;76;2600
53;22;03;01;Tonquédec;1196;27;1223
53;22;04;16;Tramain;692;10;702
53;22;01;14;Trébédan;427;9;436
53;22;03;12;Trébeurden;3641;126;3767
53;22;02;23;Trébrivan;748;16;764
53;22;04;16;Trébry;784;15;799
53;22;04;13;Trédaniel;900;24;924
53;22;03;27;Trédarzec;1060;19;1079
53;22;04;02;Trédias;495;9;504
53;22;03;20;Trédrez-Locquémeau;1449;39;1488
53;22;03;20;Tréduder;195;3;198
53;22;02;23;Treffrin;544;13;557
53;22;01;08;Tréfumel;274;2;276
53;22;03;12;Trégastel;2535;74;2609
53;22;02;03;Tréglamus;1074;23;1097
53;22;02;15;Trégomeur;943;24;967
53;22;02;01;Trégonneau;578;7;585
53;22;03;20;Trégrom;416;6;422
53;22;04;26;Trégueux;8459;166;8625
53;22;02;22;Tréguidel;627;12;639
53;22;03;27;Tréguier;2416;267;2683
53;22;03;12;Trélévern;1243;32;1275
53;22;01;04;Trélivan;2862;82;2944
53;22;02;23;Trémargat;187;14;201
53;22;03;20;Trémel;405;5;410
53;22;01;19;Tréméreuc;711;28;739
53;22;04;02;Trémeur;783;17;800
53;22;02;22;Tréméven;348;8;356
53;22;04;02;Trémorel;1142;20;1162
53;22;04;18;Trémuson;2148;36;2184
53;22;02;23;Tréogan;102;4;106
53;22;02;22;Tressignaux;695;11;706
53;22;04;10;Trévé;1692;31;1723
53;22;04;22;Tréveneuc;797;21;818
53;22;02;22;Trévérec;216;7;223
53;22;03;12;Trévou-Tréguignec;1483;41;1524
53;22;01;08;Trévron;685;14;699
53;22;03;27;Trézény;351;8;359
53;22;03;27;Troguéry;224;6;230
53;22;04;10;Uzel;1053;25;1078
53;22;01;19;La Vicomté-sur-Rance;1092;24;1116
53;22;04;15;Le Vieux-Bourg;776;20;796
53;22;03;20;Le Vieux-Marché;1285;30;1315
53;22;01;04;Vildé-Guingalan;1239;21;1260
53;22;04;26;Yffiniac;4990;104;5094
53;22;02;11;Yvias;777;18;795
53;22;01;02;Yvignac-la-Tour;1129;16;1145
75;23;02;01;Ahun;1410;230;1640
75;23;02;14;Ajain;1075;15;1090
75;23;01;02;Alleyrat;139;0;139
75;23;02;14;Anzême;555;9;564
75;23;01;08;Arfeuille-Châtain;198;4;202
75;23;02;11;Arrènes;212;2;214
75;23;02;01;Ars;236;10;246
75;23;01;02;Aubusson;3248;183;3431
75;23;01;08;Auge;93;0;93
75;23;02;11;Augères;118;2;120
75;23;02;11;Aulon;160;4;164
75;23;02;05;Auriat;109;2;111
75;23;01;03;Auzances;1208;25;1233
75;23;02;11;Azat-Châtenet;121;3;124
75;23;02;07;Azerables;813;16;829
75;23;02;01;Banize;182;2;184
75;23;01;03;Basville;164;2;166
75;23;02;07;Bazelat;247;11;258
75;23;01;03;Beissat;25;0;25
75;23;01;02;Bellegarde-en-Marche;410;7;417
75;23;02;11;Bénévent-l'Abbaye;765;11;776
75;23;01;06;Bétête;373;7;380
75;23;01;10;Blaudeix;105;1;106
75;23;01;02;Blessac;532;12;544
75;23;02;04;Bonnat;1342;24;1366
75;23;01;06;Bord-Saint-Georges;351;10;361
75;23;02;05;Bosmoreau-les-Mines;235;7;242
75;23;01;02;Bosroger;107;2;109
75;23;02;04;Le Bourg-d'Hem;219;2;221
75;23;02;05;Bourganeuf;2478;213;2691
75;23;01;06;Boussac;1249;18;1267
75;23;01;06;Boussac-Bourg;695;11;706
75;23;02;14;La Brionne;445;8;453
75;23;01;03;Brousse;28;0;28
75;23;01;08;Budelière;707;10;717
75;23;02;14;Bussière-Dunoise;1030;14;1044
75;23;01;03;Bussière-Nouvelle;79;3;82
75;23;01;06;Bussière-Saint-Georges;253;3;256
75;23;02;07;La Celle-Dunoise;541;24;565
75;23;01;10;La Celle-sous-Gouzon;154;1;155
75;23;02;04;La Cellette;243;4;247
75;23;02;11;Ceyroux;125;1;126
75;23;02;01;Chamberaud;96;0;96
75;23;02;04;Chambon-Sainte-Croix;80;1;81
75;23;01;08;Chambon-sur-Voueize;868;12;880
75;23;01;08;Chambonchard;81;4;85
75;23;02;11;Chamborand;241;3;244
75;23;01;02;Champagnat;471;10;481
75;23;02;04;Champsanglard;249;6;255
75;23;02;07;La Chapelle-Baloue;128;1;129
75;23;02;01;La Chapelle-Saint-Martial;78;1;79
75;23;02;13;La Chapelle-Taillefert;431;10;441
75;23;01;03;Chard;205;2;207
75;23;01;03;Charron;230;9;239
75;23;01;03;Châtelard;30;0;30
75;23;02;11;Châtelus-le-Marcheix;294;6;300
75;23;02;04;Châtelus-Malvaleix;551;12;563
75;23;01;10;Le Chauchet;105;2;107
75;23;01;02;La Chaussade;101;6;107
75;23;02;01;Chavanat;143;3;146
75;23;01;10;Chénérailles;755;12;767
75;23;02;04;Chéniers;559;9;568
75;23;01;03;Clairavaux;155;1;156
75;23;01;06;Clugnat;650;3;653
75;23;02;07;Colondannes;274;9;283
75;23;01;03;Le Compas;194;11;205
75;23;01;03;La Courtine;788;9;797
75;23;01;10;Cressat;528;7;535
75;23;01;03;Crocq;412;6;418
75;23;02;07;Crozant;439;14;453
75;23;01;09;Croze;191;6;197
75;23;01;10;Domeyrot;231;3;234
75;23;01;03;Dontreix;425;5;430
75;23;02;01;Le Donzeil;186;5;191
75;23;02;07;Dun-le-Palestel;1094;24;1118
75;23;01;08;Evaux-les-Bains;1328;32;1360
75;23;01;09;Faux-la-Montagne;439;11;450
75;23;02;05;Faux-Mazuras;189;4;193
75;23;01;09;Felletin;1550;186;1736
75;23;01;09;Féniers;94;0;94
75;23;01;03;Flayat;300;4;304
75;23;02;11;Fleurat;316;6;322
75;23;01;08;Fontanières;247;1;248
75;23;02;04;La Forêt-du-Temple;146;1;147
75;23;02;01;Fransèches;244;3;247
75;23;02;07;Fresselines;488;11;499
75;23;02;14;Gartempe;121;0;121
75;23;02;04;Genouillac;728;11;739
75;23;01;09;Gentioux-Pigerolles;378;6;384
75;23;01;09;Gioux;161;3;164
75;23;02;14;Glénic;680;12;692
75;23;01;10;Gouzon;1567;22;1589
75;23;02;11;Le Grand-Bourg;1220;43;1263
75;23;02;99;Guéret;12734;637;13371
75;23;01;10;Issoudun-Létrieix;298;3;301
75;23;02;06;Jalesches;90;3;93
75;23;02;01;Janaillat;318;5;323
75;23;01;10;Jarnages;439;10;449
75;23;02;14;Jouillat;387;13;400
75;23;01;10;Ladapeyre;346;3;349
75;23;02;07;Lafat;323;14;337
75;23;01;06;Lavaufranche;239;1;240
75;23;01;10;Lavaveix-les-Mines;635;2;637
75;23;01;08;Lépaud;366;4;370
75;23;02;01;Lépinas;129;5;134
75;23;01;06;Leyrat;142;1;143
75;23;02;04;Linard-Malval;211;5;216
75;23;01;03;Lioux-les-Monges;60;1;61
75;23;02;11;Lizières;251;1;252
75;23;02;04;Lourdoueix-Saint-Pierre;746;11;757
75;23;01;02;Lupersat;299;6;305
75;23;01;08;Lussat;410;7;417
75;23;01;03;Magnat-l'Etrange;247;2;249
75;23;01;02;Mainsat;543;11;554
75;23;02;07;Maison-Feyne;302;7;309
75;23;02;01;Maisonnisses;180;6;186
75;23;01;03;Malleret;43;0;43
75;23;01;06;Malleret-Boussac;187;3;190
75;23;02;05;Mansat-la-Courrière;70;4;74
75;23;01;03;Les Mars;187;2;189
75;23;02;11;Marsac;652;17;669
75;23;01;03;Le Mas-d'Artige;99;1;100
75;23;01;02;Mautes;198;6;204
75;23;02;01;Mazeirat;126;6;132
75;23;01;03;La Mazière-aux-Bons-Hommes;65;1;66
75;23;02;04;Méasnes;530;6;536
75;23;01;03;Mérinchal;693;13;706
75;23;02;13;Montaigut-le-Blanc;411;6;417
75;23;02;05;Montboucher;345;12;357
75;23;02;09;Le Monteil-au-Vicomte;200;47;247
75;23;02;04;Mortroux;277;9;286
75;23;02;11;Mourioux-Vieilleville;516;12;528
75;23;02;01;Moutier-d'Ahun;169;1;170
75;23;02;04;Moutier-Malcard;542;6;548
75;23;01;09;Moutier-Rozeille;419;9;428
75;23;02;07;Naillat;630;16;646
75;23;01;02;Néoux;287;3;290
75;23;02;15;Noth;491;13;504
75;23;01;09;La Nouaille;240;3;243
75;23;01;08;Nouhant;279;7;286
75;23;01;06;Nouzerines;241;7;248
75;23;02;07;Nouzerolles;96;2;98
75;23;02;04;Nouziers;245;2;247
75;23;01;10;Parsac-Rimondeix;709;14;723
75;23;02;01;Peyrabout;156;2;158
75;23;01;10;Peyrat-la-Nonière;431;8;439
75;23;01;10;Pierrefitte;70;0;70
75;23;01;10;Pionnat;737;11;748
75;23;02;01;Pontarion;364;6;370
75;23;01;03;Pontcharraud;83;1;84
75;23;02;01;La Pouge;96;0;96
75;23;01;09;Poussanges;158;0;158
75;23;01;10;Puy-Malsignat;150;3;153
75;23;01;08;Reterre;276;1;277
75;23;02;04;Roches;369;3;372
75;23;01;03;Rougnat;484;11;495
75;23;02;09;Royère-de-Vassivière;577;5;582
75;23;02;07;Sagnat;192;7;199
75;23;01;08;Sannat;334;8;342
75;23;02;01;Sardent;769;18;787
75;23;02;12;La Saunière;632;13;645
75;23;02;12;Savennes;213;11;224
75;23;01;03;Sermur;116;1;117
75;23;01;02;La Serre-Bussière-Vieille;122;1;123
75;23;02;05;Soubrebost;139;3;142
75;23;01;06;Soumans;584;7;591
75;23;02;01;Sous-Parsat;114;1;115
75;23;02;15;La Souterraine;4982;231;5213
75;23;02;15;Saint-Agnant-de-Versillat;1088;29;1117
75;23;01;03;Saint-Agnant-près-Crocq;175;0;175
75;23;01;02;Saint-Alpinien;279;4;283
75;23;01;02;Saint-Amand;486;3;489
75;23;02;05;Saint-Amand-Jartoudeix;158;2;160
75;23;01;02;Saint-Avit-de-Tardes;173;2;175
75;23;02;01;Saint-Avit-le-Pauvre;77;2;79
75;23;01;03;Saint-Bard;99;3;102
75;23;01;10;Saint-Chabrais;284;3;287
75;23;02;13;Saint-Christophe;154;6;160
75;23;01;10;Saint-Dizier-la-Tour;195;2;197
75;23;02;04;Saint-Dizier-les-Domaines;196;2;198
75;23;02;05;Saint-Dizier-Masbaraud;1133;25;1158
75;23;01;02;Saint-Domet;167;1;168
75;23;02;13;Saint-Eloi;195;7;202
75;23;02;11;Fursac;1466;21;1487
75;23;02;12;Sainte-Feyre;2482;59;2541
75;23;01;09;Sainte-Feyre-la-Montagne;123;3;126
75;23;02;14;Saint-Fiel;1049;26;1075
75;23;01;09;Saint-Frion;255;5;260
75;23;02;01;Saint-Georges-la-Pouge;369;2;371
75;23;01;03;Saint-Georges-Nigremont;143;1;144
75;23;02;07;Saint-Germain-Beaupré;386;8;394
75;23;02;11;Saint-Goussaud;165;8;173
75;23;02;01;Saint-Hilaire-la-Plaine;212;5;217
75;23;02;01;Saint-Hilaire-le-Château;229;7;236
75;23;01;08;Saint-Julien-la-Genête;219;7;226
75;23;01;10;Saint-Julien-le-Châtel;142;3;145
75;23;02;05;Saint-Junien-la-Bregère;143;1;144
75;23;02;12;Saint-Laurent;689;13;702
75;23;02;15;Saint-Léger-Bridereix;195;3;198
75;23;02;14;Saint-Léger-le-Guérétois;415;9;424
75;23;01;10;Saint-Loup;184;1;185
75;23;01;02;Saint-Maixant;253;2;255
75;23;01;02;Saint-Marc-Ã -Frongier;426;9;435
75;23;01;09;Saint-Marc-Ã -Loubaud;129;1;130
75;23;01;06;Saint-Marien;181;2;183
75;23;02;01;Saint-Martial-le-Mont;272;5;277
75;23;01;03;Saint-Martial-le-Vieux;139;4;143
75;23;02;09;Saint-Martin-Château;146;5;151
75;23;02;05;Saint-Martin-Sainte-Catherine;343;5;348
75;23;01;03;Saint-Maurice-près-Crocq;98;1;99
75;23;02;15;Saint-Maurice-la-Souterraine;1222;28;1250
75;23;01;10;Saint-Médard-la-Rochette;566;12;578
75;23;01;03;Saint-Merd-la-Breuille;193;5;198
75;23;02;01;Saint-Michel-de-Veisse;161;3;164
75;23;02;05;Saint-Moreil;215;0;215
75;23;01;03;Saint-Oradoux-de-Chirouze;72;0;72
75;23;01;03;Saint-Oradoux-près-Crocq;104;1;105
75;23;01;03;Saint-Pardoux-d'Arnet;169;6;175
75;23;02;05;Saint-Pardoux-Morterolles;201;8;209
75;23;01;02;Saint-Pardoux-le-Neuf;197;5;202
75;23;01;10;Saint-Pardoux-les-Cards;284;2;286
75;23;02;05;Saint-Pierre-Chérignat;166;5;171
75;23;02;05;Saint-Pierre-Bellevue;209;1;210
75;23;01;06;Saint-Pierre-le-Bost;126;7;133
75;23;01;08;Saint-Priest;155;1;156
75;23;02;15;Saint-Priest-la-Feuille;777;13;790
75;23;02;11;Saint-Priest-la-Plaine;257;8;265
75;23;02;05;Saint-Priest-Palus;55;0;55
75;23;01;09;Saint-Quentin-la-Chabanne;385;7;392
75;23;02;07;Saint-Sébastien;632;11;643
75;23;01;06;Saint-Silvain-Bas-le-Roc;405;5;410
75;23;01;02;Saint-Silvain-Bellegarde;215;3;218
75;23;02;13;Saint-Silvain-Montaigut;226;3;229
75;23;01;10;Saint-Silvain-sous-Toulx;154;2;156
75;23;02;07;Saint-Sulpice-le-Dunois;587;14;601
75;23;02;14;Saint-Sulpice-le-Guérétois;1935;57;1992
75;23;01;02;Saint-Sulpice-les-Champs;350;9;359
75;23;02;14;Saint-Vaury;1738;114;1852
75;23;02;13;Saint-Victor-en-Marche;359;8;367
75;23;01;09;Saint-Yrieix-la-Montagne;221;7;228
75;23;02;01;Saint-Yrieix-les-Bois;289;3;292
75;23;01;08;Tardes;126;2;128
75;23;02;06;Tercillat;156;3;159
75;23;02;01;Thauron;175;6;181
75;23;01;06;Toulx-Sainte-Croix;254;2;256
75;23;01;10;Trois-Fonds;122;0;122
75;23;01;09;Vallière;715;18;733
75;23;02;15;Vareilles;306;9;315
75;23;01;08;Verneiges;120;1;121
75;23;02;01;Vidaillat;180;0;180
75;23;01;08;Viersat;288;5;293
75;23;01;10;Vigeville;164;2;166
75;23;02;07;Villard;374;5;379
75;23;01;09;La Villedieu;47;1;48
75;23;01;03;La Villeneuve;54;0;54
75;23;01;03;La Villetelle;171;1;172
75;24;02;13;Abjat-sur-Bandiat;622;7;629
75;24;03;22;Agonac;1772;23;1795
75;24;04;05;Ajat;296;3;299
75;24;01;08;Alles-sur-Dordogne;385;9;394
75;24;04;23;Allas-les-Mines;196;10;206
75;24;03;16;Allemans;500;13;513
75;24;02;06;Angoisse;588;10;598
75;24;02;06;Anlhiac;268;8;276
75;24;03;17;Annesse-et-Beaulieu;1419;49;1468
75;24;03;22;Antonne-et-Trigonant;1297;19;1316
75;24;04;20;Archignac;380;9;389
75;24;04;25;Aubas;622;20;642
75;24;04;23;Audrix;268;4;272
75;24;02;13;Augignac;821;20;841
75;24;04;05;Auriac-du-Périgord;399;10;409
75;24;04;05;Azerat;436;7;443
75;24;04;05;La Bachellerie;894;20;914
75;24;04;05;Badefols-d'Ans;391;8;399
75;24;01;08;Badefols-sur-Dordogne;210;5;215
75;24;01;08;Baneuil;328;11;339
75;24;01;19;Bardou;48;0;48
75;24;04;05;Bars;239;7;246
75;24;03;89;Bassillac et Auberoche;4410;82;4492
75;24;01;08;Bayac;360;1;361
75;24;01;08;Beaumontois en Périgord;1842;42;1884
75;24;03;24;Beaupouyet;525;7;532
